bs,layer,source,x,probability
8,21,fixed_actual,9,0.03931451612903226
8,21,fixed_actual,10,0.0907258064516129
8,21,fixed_actual,11,0.17842741935483872
8,21,fixed_actual,12,0.17036290322580644
8,21,fixed_actual,13,0.17842741935483872
8,21,fixed_actual,14,0.10887096774193548
8,21,fixed_actual,15,0.07862903225806452
8,21,fixed_actual,16,0.10383064516129033
8,21,fixed_actual,17,0.03326612903225806
8,21,fixed_actual,18,0.010080645161290322
8,21,fixed_actual,19,0.0020161290322580645
8,21,cont_sim,8,0.0002
8,21,cont_sim,9,0.01925
8,21,cont_sim,10,0.09725
8,21,cont_sim,11,0.22735
8,21,cont_sim,12,0.27975
8,21,cont_sim,13,0.21755
8,21,cont_sim,14,0.11365
8,21,cont_sim,15,0.0363
8,21,cont_sim,16,0.00775
8,21,cont_sim,17,0.00095
8,22,predicted,8,0.008856164740114613
8,22,predicted,9,0.2139372472202187
8,22,predicted,10,0.3745770519462323
8,22,predicted,11,0.2568194620508087
8,22,predicted,12,0.10690036162604187
8,22,predicted,13,0.031244696847216882
8,22,predicted,14,0.006593211884612098
8,22,predicted,15,0.0009751514853200138
8,22,predicted,16,9.204036185523984e-05
8,22,predicted,17,4.465142624774515e-06
8,22,predicted,18,1.4329510445054685e-07
8,22,predicted,19,3.3422162635285692e-09
8,22,predicted,20,5.695839235090414e-11
8,22,predicted,21,6.755564678036421e-13
8,22,fixed_actual,8,0.011088709677419355
8,22,fixed_actual,9,0.14818548387096775
8,22,fixed_actual,10,0.29838709677419356
8,22,fixed_actual,11,0.19959677419354838
8,22,fixed_actual,12,0.10483870967741936
8,22,fixed_actual,13,0.03125
8,22,fixed_actual,14,0.03528225806451613
8,22,fixed_actual,15,0.034274193548387094
8,22,fixed_actual,16,0.13407258064516128
8,22,fixed_actual,17,0.0020161290322580645
8,22,fixed_actual,18,0.0010080645161290322
8,22,cont_sim,8,0.00785
8,22,cont_sim,9,0.2182
8,22,cont_sim,10,0.37835
8,22,cont_sim,11,0.2551
8,22,cont_sim,12,0.10095
8,22,cont_sim,13,0.0328
8,22,cont_sim,14,0.00565
8,22,cont_sim,15,0.001
8,22,cont_sim,16,0.0001
8,23,predicted,8,0.0001488101160281324
8,23,predicted,9,0.016779134326111583
8,23,predicted,10,0.12413136542285498
8,23,predicted,11,0.28140642700731744
8,23,predicted,12,0.29072681772442294
8,23,predicted,13,0.17430883716024426
8,23,predicted,14,0.07573963996335122
8,23,predicted,15,0.026631790690980074
8,23,predicted,16,0.007792301180695787
8,23,predicted,17,0.0018926673213023031
8,23,predicted,18,0.0003750485634259912
8,23,predicted,19,5.921069762737508e-05
8,23,predicted,20,7.244014547399596e-06
8,23,predicted,21,6.615864647128858e-07
8,23,predicted,22,4.2479534451022364e-08
8,23,predicted,23,1.712447490104372e-09
8,23,predicted,24,3.2643821650840426e-11
8,23,fixed_actual,8,0.005040322580645161
8,23,fixed_actual,9,0.046370967741935484
8,23,fixed_actual,10,0.12903225806451613
8,23,fixed_actual,11,0.2560483870967742
8,23,fixed_actual,12,0.21673387096774194
8,23,fixed_actual,13,0.1532258064516129
8,23,fixed_actual,14,0.057459677419354836
8,23,fixed_actual,15,0.04334677419354839
8,23,fixed_actual,16,0.05241935483870968
8,23,fixed_actual,17,0.005040322580645161
8,23,fixed_actual,18,0.0010080645161290322
8,23,fixed_actual,19,0.0020161290322580645
8,23,fixed_actual,23,0.0020161290322580645
8,23,fixed_actual,24,0.03024193548387097
8,23,cont_sim,8,0.0001
8,23,cont_sim,9,0.01775
8,23,cont_sim,10,0.1213
8,23,cont_sim,11,0.28315
8,23,cont_sim,12,0.29145
8,23,cont_sim,13,0.17835
8,23,cont_sim,14,0.0727
8,23,cont_sim,15,0.02505
8,23,cont_sim,16,0.0081
8,23,cont_sim,17,0.00165
8,23,cont_sim,18,0.0003
8,23,cont_sim,19,0.0001
16,0,predicted,16,0.0012419061297763289
16,0,predicted,17,0.03860145557295463
16,0,predicted,18,0.11617945975949076
16,0,predicted,19,0.17390029112974414
16,0,predicted,20,0.18468139452942217
16,0,predicted,21,0.16070086972236491
16,0,predicted,22,0.12252419494104606
16,0,predicted,23,0.08465145343508529
16,0,predicted,24,0.05381744967397333
16,0,predicted,25,0.03161332355504786
16,0,predicted,26,0.0171309852169629
16,0,predicted,27,0.008533197429652112
16,0,predicted,28,0.00389215938601268
16,0,predicted,29,0.0016197075756979283
16,0,predicted,30,0.0006128694228349662
16,0,predicted,31,0.00021017258450252112
16,0,predicted,32,6.511731826582368e-05
16,0,predicted,33,1.8171237891033674e-05
16,0,predicted,34,4.55297338259779e-06
16,0,predicted,35,1.0210952792350074e-06
16,0,predicted,36,2.043164048634996e-07
16,0,predicted,37,3.6354827072704495e-08
16,0,predicted,38,5.732311790733376e-09
16,0,predicted,39,7.979740746497941e-10
16,0,predicted,40,9.766410607819042e-11
16,0,predicted,41,1.0437071921457063e-11
16,0,predicted,42,9.394319175046447e-13
16,0,predicted,43,5.421637839462164e-14
16,0,fixed_actual,17,0.012096774193548387
16,0,fixed_actual,18,0.024193548387096774
16,0,fixed_actual,19,0.08669354838709678
16,0,fixed_actual,20,0.11088709677419355
16,0,fixed_actual,21,0.1532258064516129
16,0,fixed_actual,22,0.10685483870967742
16,0,fixed_actual,23,0.09274193548387097
16,0,fixed_actual,24,0.08870967741935484
16,0,fixed_actual,25,0.05040322580645161
16,0,fixed_actual,26,0.04435483870967742
16,0,fixed_actual,27,0.02620967741935484
16,0,fixed_actual,28,0.028225806451612902
16,0,fixed_actual,29,0.012096774193548387
16,0,fixed_actual,30,0.02217741935483871
16,0,fixed_actual,32,0.10887096774193548
16,0,fixed_actual,48,0.03225806451612903
16,0,cont_sim,16,0.0008
16,0,cont_sim,17,0.0373
16,0,cont_sim,18,0.1182
16,0,cont_sim,19,0.1768
16,0,cont_sim,20,0.18025
16,0,cont_sim,21,0.16155
16,0,cont_sim,22,0.12455
16,0,cont_sim,23,0.08575
16,0,cont_sim,24,0.0529
16,0,cont_sim,25,0.0319
16,0,cont_sim,26,0.0153
16,0,cont_sim,27,0.0087
16,0,cont_sim,28,0.0035
16,0,cont_sim,29,0.00155
16,0,cont_sim,30,0.0005
16,0,cont_sim,31,0.00025
16,0,cont_sim,32,0.00015
16,0,cont_sim,33,5e-05
16,1,predicted,16,0.001624429136472352
16,1,predicted,17,0.04876005329361395
16,1,predicted,18,0.137727441139106
16,1,predicted,19,0.19280323399089327
16,1,predicted,20,0.19195630312902037
16,1,predicted,21,0.15645637068632273
16,1,predicted,22,0.11179235203330731
16,1,predicted,23,0.07235431760832595
16,1,predicted,24,0.042922163538295866
16,1,predicted,25,0.023357231497523733
16,1,predicted,26,0.01162105983491038
16,1,predicted,27,0.005265943607763815
16,1,predicted,28,0.0021663975079111043
16,1,predicted,29,0.0008073316344923946
16,1,predicted,30,0.0002721565330457444
16,1,predicted,31,8.295617930993666e-05
16,1,predicted,32,2.2881947833790546e-05
16,1,predicted,33,5.726913329833852e-06
16,1,predicted,34,1.3078921508658363e-06
16,1,predicted,35,2.7525952546012276e-07
16,1,predicted,36,5.420052172057477e-08
16,1,predicted,37,1.017927393747181e-08
16,1,predicted,38,1.8566728360624464e-09
16,1,predicted,39,3.316383961908541e-10
16,1,predicted,40,5.7595081810730204e-11
16,1,predicted,41,9.515966804508935e-12
16,1,predicted,42,1.4378225567913486e-12
16,1,predicted,43,1.850834522048949e-13
16,1,fixed_actual,17,0.02620967741935484
16,1,fixed_actual,18,0.09475806451612903
16,1,fixed_actual,19,0.1310483870967742
16,1,fixed_actual,20,0.13709677419354838
16,1,fixed_actual,21,0.125
16,1,fixed_actual,22,0.09274193548387097
16,1,fixed_actual,23,0.05846774193548387
16,1,fixed_actual,24,0.04032258064516129
16,1,fixed_actual,25,0.04838709677419355
16,1,fixed_actual,26,0.03225806451612903
16,1,fixed_actual,27,0.03024193548387097
16,1,fixed_actual,28,0.010080645161290322
16,1,fixed_actual,29,0.020161290322580645
16,1,fixed_actual,30,0.018145161290322582
16,1,fixed_actual,31,0.02217741935483871
16,1,fixed_actual,32,0.04233870967741935
16,1,fixed_actual,33,0.02217741935483871
16,1,fixed_actual,35,0.006048387096774193
16,1,fixed_actual,36,0.008064516129032258
16,1,fixed_actual,37,0.006048387096774193
16,1,fixed_actual,38,0.008064516129032258
16,1,fixed_actual,39,0.008064516129032258
16,1,fixed_actual,40,0.0020161290322580645
16,1,fixed_actual,42,0.008064516129032258
16,1,fixed_actual,44,0.0020161290322580645
16,1,cont_sim,16,0.00165
16,1,cont_sim,17,0.0483
16,1,cont_sim,18,0.1363
16,1,cont_sim,19,0.1957
16,1,cont_sim,20,0.19015
16,1,cont_sim,21,0.15635
16,1,cont_sim,22,0.11335
16,1,cont_sim,23,0.0731
16,1,cont_sim,24,0.043
16,1,cont_sim,25,0.02285
16,1,cont_sim,26,0.0115
16,1,cont_sim,27,0.00485
16,1,cont_sim,28,0.0018
16,1,cont_sim,29,0.0007
16,1,cont_sim,30,0.0003
16,1,cont_sim,31,0.0001
16,2,predicted,16,0.00022999653030878752
16,2,predicted,17,0.008810266440893354
16,2,predicted,18,0.036130462721073446
16,2,predicted,19,0.07075234246520375
16,2,predicted,20,0.09371192985458225
16,2,predicted,21,0.1031461770249694
16,2,predicted,22,0.10563089784238658
16,2,predicted,23,0.10455074455951588
16,2,predicted,24,0.09984171395051777
16,2,predicted,25,0.09103820107216799
16,2,predicted,26,0.07865343557123665
16,2,predicted,27,0.06412019901039576
16,2,predicted,28,0.04922193985045084
16,2,predicted,29,0.03553685502094227
16,2,predicted,30,0.02410488026659387
16,2,predicted,31,0.015343944244296333
16,2,predicted,32,0.009153091928293727
16,2,predicted,33,0.005107975761742105
16,2,predicted,34,0.0026611054853359147
16,2,predicted,35,0.0012908913283503195
16,2,predicted,36,0.00058126694905355
16,2,predicted,37,0.0002420339103900589
16,2,predicted,38,9.276699142055398e-05
16,2,predicted,39,3.254499884856122e-05
16,2,predicted,40,1.037847285585536e-05
16,2,predicted,41,2.982445504225337e-06
16,2,predicted,42,7.638576453845786e-07
16,2,predicted,43,1.718845480496337e-07
16,2,predicted,44,3.333934389813046e-08
16,2,predicted,45,5.429277516776923e-09
16,2,predicted,46,7.147533813348856e-10
16,2,predicted,47,7.184471844706197e-11
16,2,predicted,48,5.039944668306967e-12
16,2,predicted,49,2.1430501710550206e-13
16,2,fixed_actual,16,0.0020161290322580645
16,2,fixed_actual,18,0.028225806451612902
16,2,fixed_actual,19,0.038306451612903226
16,2,fixed_actual,20,0.07056451612903226
16,2,fixed_actual,21,0.07862903225806452
16,2,fixed_actual,22,0.07459677419354839
16,2,fixed_actual,23,0.08870967741935484
16,2,fixed_actual,24,0.07258064516129033
16,2,fixed_actual,25,0.06653225806451613
16,2,fixed_actual,26,0.056451612903225805
16,2,fixed_actual,27,0.04838709677419355
16,2,fixed_actual,28,0.04838709677419355
16,2,fixed_actual,29,0.03225806451612903
16,2,fixed_actual,30,0.03024193548387097
16,2,fixed_actual,31,0.05040322580645161
16,2,fixed_actual,32,0.046370967741935484
16,2,fixed_actual,33,0.008064516129032258
16,2,fixed_actual,34,0.006048387096774193
16,2,fixed_actual,35,0.006048387096774193
16,2,fixed_actual,36,0.010080645161290322
16,2,fixed_actual,37,0.012096774193548387
16,2,fixed_actual,38,0.014112903225806451
16,2,fixed_actual,39,0.018145161290322582
16,2,fixed_actual,40,0.012096774193548387
16,2,fixed_actual,41,0.014112903225806451
16,2,fixed_actual,42,0.010080645161290322
16,2,fixed_actual,43,0.020161290322580645
16,2,fixed_actual,44,0.014112903225806451
16,2,fixed_actual,45,0.006048387096774193
16,2,fixed_actual,46,0.006048387096774193
16,2,fixed_actual,47,0.008064516129032258
16,2,fixed_actual,48,0.0020161290322580645
16,2,cont_sim,16,5e-05
16,2,cont_sim,17,0.0082
16,2,cont_sim,18,0.0373
16,2,cont_sim,19,0.0702
16,2,cont_sim,20,0.09275
16,2,cont_sim,21,0.09915
16,2,cont_sim,22,0.1036
16,2,cont_sim,23,0.10755
16,2,cont_sim,24,0.10065
16,2,cont_sim,25,0.0925
16,2,cont_sim,26,0.07995
16,2,cont_sim,27,0.0645
16,2,cont_sim,28,0.0505
16,2,cont_sim,29,0.0346
16,2,cont_sim,30,0.0234
16,2,cont_sim,31,0.01585
16,2,cont_sim,32,0.0085
16,2,cont_sim,33,0.0057
16,2,cont_sim,34,0.0027
16,2,cont_sim,35,0.0012
16,2,cont_sim,36,0.00085
16,2,cont_sim,37,0.00015
16,2,cont_sim,38,0.00015
16,3,predicted,16,1.867941147377445e-06
16,3,predicted,17,0.00016610966794562986
16,3,predicted,18,0.002010391361965071
16,3,predicted,19,0.008875944152023767
16,3,predicted,20,0.019862272346682332
16,3,predicted,21,0.03155857344700163
16,3,predicted,22,0.04379030685998153
16,3,predicted,23,0.057520839211202796
16,3,predicted,24,0.07251410596849232
16,3,predicted,25,0.08698495662923454
16,3,predicted,26,0.09840423028081328
16,3,predicted,27,0.1044387327410206
16,3,predicted,28,0.10366354243319582
16,3,predicted,29,0.09598523071567583
16,3,predicted,30,0.0826915732938503
16,3,predicted,31,0.06608784713888913
16,3,predicted,32,0.048834769056974515
16,3,predicted,33,0.0332371959135322
16,3,predicted,34,0.020745832463572107
16,3,predicted,35,0.011818120350958578
16,3,predicted,36,0.006111618183810699
16,3,predicted,37,0.002852530161747105
16,3,predicted,38,0.0011942012512731425
16,3,predicted,39,0.00044553826407291684
16,3,predicted,40,0.00014715485334938788
16,3,predicted,41,4.274185855262245e-05
16,3,predicted,42,1.0845569408978522e-05
16,3,predicted,43,2.3886535444823926e-06
16,3,predicted,44,4.5374474787215483e-07
16,3,predicted,45,7.389064010248465e-08
16,3,predicted,46,1.0256671224160675e-08
16,3,predicted,47,1.2073020793248053e-09
16,3,predicted,48,1.1997471309694322e-10
16,3,predicted,49,1.0023436093766336e-11
16,3,predicted,50,6.953693472598656e-13
16,3,predicted,51,2.6495921168856055e-14
16,3,fixed_actual,18,0.03225806451612903
16,3,fixed_actual,19,0.04032258064516129
16,3,fixed_actual,20,0.07459677419354839
16,3,fixed_actual,21,0.07056451612903226
16,3,fixed_actual,22,0.07862903225806452
16,3,fixed_actual,23,0.07056451612903226
16,3,fixed_actual,24,0.06653225806451613
16,3,fixed_actual,25,0.05846774193548387
16,3,fixed_actual,26,0.06451612903225806
16,3,fixed_actual,27,0.046370967741935484
16,3,fixed_actual,28,0.03024193548387097
16,3,fixed_actual,29,0.02620967741935484
16,3,fixed_actual,30,0.03024193548387097
16,3,fixed_actual,31,0.02620967741935484
16,3,fixed_actual,32,0.08266129032258064
16,3,fixed_actual,33,0.03024193548387097
16,3,fixed_actual,34,0.008064516129032258
16,3,fixed_actual,35,0.004032258064516129
16,3,fixed_actual,36,0.012096774193548387
16,3,fixed_actual,37,0.008064516129032258
16,3,fixed_actual,38,0.0020161290322580645
16,3,fixed_actual,39,0.014112903225806451
16,3,fixed_actual,40,0.010080645161290322
16,3,fixed_actual,41,0.008064516129032258
16,3,fixed_actual,42,0.0020161290322580645
16,3,fixed_actual,43,0.0020161290322580645
16,3,fixed_actual,44,0.012096774193548387
16,3,fixed_actual,45,0.004032258064516129
16,3,fixed_actual,46,0.012096774193548387
16,3,fixed_actual,47,0.010080645161290322
16,3,fixed_actual,48,0.04435483870967742
16,3,fixed_actual,49,0.014112903225806451
16,3,fixed_actual,50,0.004032258064516129
16,3,cont_sim,17,0.0001
16,3,cont_sim,18,0.0017
16,3,cont_sim,19,0.00955
16,3,cont_sim,20,0.0191
16,3,cont_sim,21,0.02945
16,3,cont_sim,22,0.0467
16,3,cont_sim,23,0.05845
16,3,cont_sim,24,0.07505
16,3,cont_sim,25,0.0888
16,3,cont_sim,26,0.09955
16,3,cont_sim,27,0.1028
16,3,cont_sim,28,0.09975
16,3,cont_sim,29,0.0996
16,3,cont_sim,30,0.07835
16,3,cont_sim,31,0.0639
16,3,cont_sim,32,0.0488
16,3,cont_sim,33,0.03275
16,3,cont_sim,34,0.02075
16,3,cont_sim,35,0.01275
16,3,cont_sim,36,0.00745
16,3,cont_sim,37,0.0026
16,3,cont_sim,38,0.0011
16,3,cont_sim,39,0.00065
16,3,cont_sim,40,0.0003
16,4,predicted,16,4.597275576127831e-06
16,4,predicted,17,0.0004968393105406702
16,4,predicted,18,0.008274737789779706
16,4,predicted,19,0.04975445904429108
16,4,predicted,20,0.13328750423470467
16,4,predicted,21,0.2025749497542657
16,4,predicted,22,0.20824820973005048
16,4,predicted,23,0.16323746388241786
16,4,predicted,24,0.1080775008584503
16,4,predicted,25,0.06396429130842002
16,4,predicted,26,0.034258517437956125
16,4,predicted,27,0.01655337963157108
16,4,predicted,28,0.0071719524310556665
16,4,predicted,29,0.0027681086008335644
16,4,predicted,30,0.000946018694464778
16,4,predicted,31,0.00028478014728482246
16,4,predicted,32,7.517261829394032e-05
16,4,predicted,33,1.7331219546435865e-05
16,4,predicted,34,3.4771298326647704e-06
16,4,predicted,35,6.048553310825367e-07
16,4,predicted,36,9.087446029377004e-08
16,4,predicted,37,1.1740889471293905e-08
16,4,predicted,38,1.2977455605050728e-09
16,4,predicted,39,1.2192981714035906e-10
16,4,predicted,40,9.656925065835689e-12
16,4,predicted,41,6.282812238699854e-13
16,4,predicted,42,2.277904204928336e-14
16,4,fixed_actual,17,0.0020161290322580645
16,4,fixed_actual,18,0.02217741935483871
16,4,fixed_actual,19,0.034274193548387094
16,4,fixed_actual,20,0.11491935483870967
16,4,fixed_actual,21,0.14112903225806453
16,4,fixed_actual,22,0.1975806451612903
16,4,fixed_actual,23,0.12298387096774194
16,4,fixed_actual,24,0.07056451612903226
16,4,fixed_actual,25,0.046370967741935484
16,4,fixed_actual,26,0.03024193548387097
16,4,fixed_actual,27,0.03225806451612903
16,4,fixed_actual,28,0.02217741935483871
16,4,fixed_actual,29,0.024193548387096774
16,4,fixed_actual,30,0.02217741935483871
16,4,fixed_actual,31,0.028225806451612902
16,4,fixed_actual,32,0.05443548387096774
16,4,fixed_actual,33,0.0020161290322580645
16,4,fixed_actual,41,0.0020161290322580645
16,4,fixed_actual,42,0.004032258064516129
16,4,fixed_actual,43,0.006048387096774193
16,4,fixed_actual,44,0.008064516129032258
16,4,fixed_actual,45,0.004032258064516129
16,4,fixed_actual,46,0.006048387096774193
16,4,fixed_actual,47,0.0020161290322580645
16,4,cont_sim,17,0.0008
16,4,cont_sim,18,0.00885
16,4,cont_sim,19,0.05185
16,4,cont_sim,20,0.1345
16,4,cont_sim,21,0.19635
16,4,cont_sim,22,0.2094
16,4,cont_sim,23,0.15945
16,4,cont_sim,24,0.10875
16,4,cont_sim,25,0.067
16,4,cont_sim,26,0.03565
16,4,cont_sim,27,0.0163
16,4,cont_sim,28,0.00795
16,4,cont_sim,29,0.00225
16,4,cont_sim,30,0.00065
16,4,cont_sim,31,0.0002
16,4,cont_sim,33,5e-05
16,5,predicted,16,7.745057181707975e-06
16,5,predicted,17,0.0008373020993843463
16,5,predicted,18,0.014505757059293294
16,5,predicted,19,0.08446196275263693
16,5,predicted,20,0.19891341635365942
16,5,predicted,21,0.24779977618356866
16,5,predicted,22,0.207625647292745
16,5,predicted,23,0.13266858113318142
16,5,predicted,24,0.06845421107896613
16,5,predicted,25,0.029450155881920285
16,5,predicted,26,0.010751143127891624
16,5,predicted,27,0.0033596062677908995
16,5,predicted,28,0.0009034649663562878
16,5,predicted,29,0.0002100621979305428
16,5,predicted,30,4.240409825202765e-05
16,5,predicted,31,7.452469148044155e-06
16,5,predicted,32,1.1408207283610092e-06
16,5,predicted,33,1.5178318559669822e-07
16,5,predicted,34,1.7481887076220936e-08
16,5,predicted,35,1.735160705478669e-09
16,5,predicted,36,1.4775336046761648e-10
16,5,predicted,37,1.072917966101099e-11
16,5,predicted,38,6.346832937638255e-13
16,5,predicted,39,1.4421843073813146e-14
16,5,fixed_actual,16,0.03225806451612903
16,5,fixed_actual,17,0.0020161290322580645
16,5,fixed_actual,18,0.0020161290322580645
16,5,fixed_actual,19,0.04838709677419355
16,5,fixed_actual,20,0.1350806451612903
16,5,fixed_actual,21,0.1592741935483871
16,5,fixed_actual,22,0.15725806451612903
16,5,fixed_actual,23,0.12903225806451613
16,5,fixed_actual,24,0.07862903225806452
16,5,fixed_actual,25,0.056451612903225805
16,5,fixed_actual,26,0.03225806451612903
16,5,fixed_actual,27,0.020161290322580645
16,5,fixed_actual,28,0.020161290322580645
16,5,fixed_actual,29,0.010080645161290322
16,5,fixed_actual,30,0.010080645161290322
16,5,fixed_actual,31,0.02217741935483871
